"writer","childLabel","parentLabel","spouseLabel"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Maria Theresia, Princess of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Marie Henriette of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Marie Henriette of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Marie Valerie of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Marie Valerie of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Marie Valerie of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Renata of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Rosa of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Rosa of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Rosa of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Theresa of Austria (b. 1931)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Theresa of Austria (b. 1931)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Valerie of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduchess Yolande of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Albert, Duke of Teschen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Albert, Duke of Teschen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Anton, Prince of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Anton of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Carl Ludwig of Austria (1918–2007)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Charles Louis of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Charles Stephen of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Charles Stephen of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Charles Stephen of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Charles Stephen of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Charles Stephen of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Charles Stephen of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Ferdinand Karl Viktor of Austria-Este","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Ferdinand of Austria-Este","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Ferdinand of Austria-Este","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Ferdinand of Austria-Este","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Ferdinand of Austria (1754–1806)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Ferdinand of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Ferdinand of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Ferdinand of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Karl of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Karl of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Karl of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Karl of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Franz Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Friedrich, Duke of Teschen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Friedrich, Duke of Teschen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Friedrich, Duke of Teschen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Friedrich, Duke of Teschen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Friedrich, Duke of Teschen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Gottfried of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Hubert Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Hubert Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph, Palatine of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph, Palatine of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph, Palatine of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph Francis of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph Francis of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph Francis of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph Karl of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Joseph Karl of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ferdinand of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ferdinand of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ferdinand of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ludwig of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ludwig of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ludwig of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ludwig of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Ludwig of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Karl Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Franz of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria, Prince of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Leopold Salvator of Austria, Prince of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Peter Ferdinand, Prince of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Peter Ferdinand, Prince of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Archduke Peter Ferdinand of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carlos, Duke of Madrid","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Carlos, Duke of Madrid","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II, Duke of Mantua and Montferrat","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charlotte of Hesse-Kassel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Claudia de' Medici","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Claudia de' Medici","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Duchess Eilika of Oldenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Duchess Maria Dorothea von Württemberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Duchess Marie Thérèse of Württemberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Duke Philipp of Württemberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Duke Philipp of Württemberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Austria, Queen of Poland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleonor Magdalene of the Palatinate-Neuburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleonor Magdalene of the Palatinate-Neuburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleonora Gonzaga (1630–1686)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elias, Duke of Parma","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elias, Duke of Parma","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Bavaria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Bavaria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Württemberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Empress Elisabeth of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Empress Elisabeth of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand, Duke of Parma","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand, Duke of Parma","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand, Duke of Parma","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand III, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand IV, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand IV, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand IV, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand IV, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francesca von Habsburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis IV, Duke of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis IV, Duke of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis IV of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis IV of Modena","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis I of the Two Sicilies","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Francis Joseph I of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick Augustus III of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick Augustus III of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick Augustus III of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick Augustus III of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick Augustus III of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick Augustus III of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Georg Alexander, Duke of Mecklenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Georg von Habsburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"George, Duke of Mecklenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"George, Duke of Mecklenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Guy II of Dampierre","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Guy II of Dampierre","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henriette Adelaide of Savoy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hieronim Mikołaj Radziwiłł","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Blanca of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Catherine Michelle of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Catherine Michelle of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Maria Luisa of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infanta Maria Luisa of Spain","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Carlos, Duke of Calabria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Infante Carlos, Duke of Calabria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabelle d'Orléans, duchesse de Guise","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabelle d'Orléans, duchesse de Guise","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Joanna of Austria, Princess of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Juan, Count of Montizón","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Juan, Count of Montizón","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Karl Ferdinand, Archduke of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold, Prince of Salerno","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold I, Holy Roman Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold II, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold II, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold II, Grand Duke of Tuscany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold II, Grand Duke of Tuscany","Geoffrey A. Landis"
