"writer","birthPlaceLabel","nationality","country","deathPlaceLabel"
"http://dbpedia.org/resource/Henry_Vaughan","Wales",,,"Llansantffraed"
"http://dbpedia.org/resource/Barbara_Stephens_(journalist)","Yonkers, New York",,,
"http://dbpedia.org/resource/Anne_Villeneuve","Montreal","Canadian","http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Kit_Pearson","Edmonton","Canadian","http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Hanna_Winsnes","Drammen","Norwegian","http://dbpedia.org/resource/Norway",
"http://dbpedia.org/resource/Anne_Waldman","Millville, New Jersey","American",,
"http://dbpedia.org/resource/Anne_Wingate","Savannah, Georgia","American",,
"http://dbpedia.org/resource/Annette_Herfkens","Venezuela","Dutch",,
"http://dbpedia.org/resource/Louise_Titchener","Michigan","United States",,
"http://dbpedia.org/resource/Louise_Titchener","Detroit","United States",,
"http://dbpedia.org/resource/Whitley_Strieber","San Antonio","American",,
"http://dbpedia.org/resource/Whitley_Strieber","Texas","American",,
"http://dbpedia.org/resource/Christopher_B._Landon","United States","American",,
"http://dbpedia.org/resource/Christopher_B._Landon","California","American",,
"http://dbpedia.org/resource/Darrell_Schweitzer","Woodbury, New Jersey","American",,
"http://dbpedia.org/resource/George_H._Scithers","Washington, D.C.","US",,
"http://dbpedia.org/resource/Jagannatha_Dasa_(Odia_poet)","Odisha","n",,
"http://dbpedia.org/resource/Atticus_Lish","Manhattan","American",,
"http://dbpedia.org/resource/Babi_Dewet","Brazil","Brazilian",,
"http://dbpedia.org/resource/Babi_Dewet","Rio de Janeiro","Brazilian",,
"http://dbpedia.org/resource/Bae_Suah","Seoul","South Korean",,
"http://dbpedia.org/resource/Hiroyuki_Morioka","Hyōgo Prefecture","Japanese",,
"http://dbpedia.org/resource/Barbara_Noble","North London","British",,
"http://dbpedia.org/resource/Barbara_Wood","Lancashire, England","United States",,
"http://dbpedia.org/resource/Barbara_Wright_(translator)","Worthing","English",,
"http://dbpedia.org/resource/Barton_Paul_Levenson","Chapel Hill, North Carolina","United States",,
"http://dbpedia.org/resource/Christopher_Barzak","Ohio","American",,
"http://dbpedia.org/resource/Annette_Pehnt","Cologne",,"http://dbpedia.org/resource/Germany",
"http://dbpedia.org/resource/Arthur_Arntzen_(humorist)","Tromsø",,"http://dbpedia.org/resource/Norway",
"http://dbpedia.org/resource/Gianluca_Arrighi","Rome",,"http://dbpedia.org/resource/Italy",
"http://dbpedia.org/resource/Arthur_Black_(humorist)","Ontario",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Arthur_Black_(humorist)","Toronto",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Kristen_Thomson","Toronto",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Babaji_Nath","Odisha",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Danny_Opatoshu","United States",,,
"http://dbpedia.org/resource/Ziggy_Steinberg","United States",,,
"http://dbpedia.org/resource/Henry_M._Eichner","United States",,,
"http://dbpedia.org/resource/Steven_Hassan","United States",,,
"http://dbpedia.org/resource/Barbro_Lindgren","Bromma",,,
"http://dbpedia.org/resource/Attila_Henrik_Szabó","Budapest",,,
"http://dbpedia.org/resource/Rafael_Arráiz_Lucca","Caracas",,,
"http://dbpedia.org/resource/Kiki_Dimoula","Greece",,,
"http://dbpedia.org/resource/Baldur_Ragnarsson","Iceland",,,
"http://dbpedia.org/resource/Henry_M._Eichner","Ohio",,,
"http://dbpedia.org/resource/Arthur_Bourinot","Ontario",,,
"http://dbpedia.org/resource/Rafael_Arráiz_Lucca","Caracas, Venezuela",,,
"http://dbpedia.org/resource/Kristin_Cast","Tulsa",,,
"http://dbpedia.org/resource/Lars_Muhl","Denmark",,,
"http://dbpedia.org/resource/Rosa_Liksom","Finland",,,
"http://dbpedia.org/resource/Irene_Mecchi","San Francisco, California",,,
"http://dbpedia.org/resource/Jalal_Barzanji","Kurdistan",,,
"http://dbpedia.org/resource/Baatarsuren_Shuudertsetseg","Ulaanbaatar",,,
"http://dbpedia.org/resource/Drew_Karpyshyn","Edmonton",,,
"http://dbpedia.org/resource/Bridget_Boland","Greater London",,,
"http://dbpedia.org/resource/Attila_Henrik_Szabó","Hungary",,,
"http://dbpedia.org/resource/Arthur_Bourinot","Ottawa",,,
"http://dbpedia.org/resource/Attila_F._Balázs","Romania",,,
"http://dbpedia.org/resource/Attila_György","Romania",,,
"http://dbpedia.org/resource/Chad_Oliver","Cincinnati","American",,"Austin, Texas"
"http://dbpedia.org/resource/Erzsébet_Galgóczi","Győr","Hungarian",,"Győr"
"http://dbpedia.org/resource/Michael_O'Donoghue","Paris, New York","American",,"New York (state)"
"http://dbpedia.org/resource/Michael_O'Donoghue","Paris, New York","American",,"New York City"
"http://dbpedia.org/resource/Michael_O'Donoghue","Paris, New York","American",,"United States"
"http://dbpedia.org/resource/Arthur_A._Denny","Salem, Indiana","US",,"Seattle"
"http://dbpedia.org/resource/Arthur_A._Denny","Salem, Indiana","US",,"Washington (state)"
"http://dbpedia.org/resource/Arthur_Bayldon","Yorkshire","English/Australian",,"Australia"
"http://dbpedia.org/resource/Elie_Wiesel","Sighetu Marmației","American",,"New York (state)"
"http://dbpedia.org/resource/Elie_Wiesel","Sighetu Marmației","American",,"New York City"
"http://dbpedia.org/resource/Elie_Wiesel","Sighetu Marmației","American",,"Manhattan"
"http://dbpedia.org/resource/Harper_Lee","Monroeville, Alabama","American",,"Alabama"
"http://dbpedia.org/resource/Harper_Lee","Monroeville, Alabama","American",,"Monroeville, Alabama"
"http://dbpedia.org/resource/Domingos_Caldas_Barbosa","Colonial Brazil","Portuguese Empire",,"Lisbon"
"http://dbpedia.org/resource/Domingos_Caldas_Barbosa","Colonial Brazil","Portuguese Empire",,"Kingdom of Portugal"
"http://dbpedia.org/resource/Henri_Barbusse","Asnières-sur-Seine","French",,"Moscow"
"http://dbpedia.org/resource/Henri_Barbusse","Asnières-sur-Seine","French",,"Russian SFSR"
"http://dbpedia.org/resource/Jules_Barbey_d'Aurevilly","Saint-Sauveur-le-Vicomte","French",,"Paris"
"http://dbpedia.org/resource/Barbara_Park","Mount Holly, New Jersey","American",,"Scottsdale, Arizona"
"http://dbpedia.org/resource/Italo_Calvino","Santiago de Las Vegas","Italian",,"Siena"
"http://dbpedia.org/resource/Anselme_Chiasson","Chéticamp, Nova Scotia",,"http://dbpedia.org/resource/Canada","Montreal"
"http://dbpedia.org/resource/Charles_Shaw_(writer)","South Melbourne, Victoria",,"http://dbpedia.org/resource/Australia","Sydney"
"http://dbpedia.org/resource/Bai_Juyi","Shanxi",,,"Henan"
"http://dbpedia.org/resource/Bai_Juyi","Xinzheng",,,"Henan"
"http://dbpedia.org/resource/Bai_Juyi","Taiyuan",,,"Henan"
"http://dbpedia.org/resource/Attilâ_İlhan","Menemen",,,"Istanbul"
"http://dbpedia.org/resource/Babaji_Singh","Mexico City",,,"Mexico"
"http://dbpedia.org/resource/Anne_Whateley","Temple Grafton",,,"Warwickshire"
"http://dbpedia.org/resource/Anni_Blomqvist","Russian Empire",,,"Åland Islands"
"http://dbpedia.org/resource/Anni_Blomqvist","Vårdö",,,"Åland Islands"
"http://dbpedia.org/resource/Liang_Yusheng","Republic of China (1912–49)",,,"Australia"
"http://dbpedia.org/resource/Liang_Yusheng","Guangxi",,,"Australia"
"http://dbpedia.org/resource/Barbu_Nemțeanu","Călărași",,,"Bucharest"
"http://dbpedia.org/resource/Bai_Juyi","Shanxi",,,"China"
"http://dbpedia.org/resource/Bai_Juyi","Xinzheng",,,"China"
"http://dbpedia.org/resource/Bai_Juyi","Taiyuan",,,"China"
"http://dbpedia.org/resource/Celadet_Bedir_Khan","Ottoman Empire",,,"Damascus"
"http://dbpedia.org/resource/Bimal_Kar","Bengal",,,"India"
"http://dbpedia.org/resource/Balbir_Singh_%22Rang%22","Uttar Pradesh",,,"India"
"http://dbpedia.org/resource/Baldev_Mishra","Bangaon, Bihar",,,"India"
"http://dbpedia.org/resource/Celadet_Bedir_Khan","Ottoman Empire",,,"Syria"
"http://dbpedia.org/resource/Laird_Doyle","Ashley, Illinois",,,"United States"
"http://dbpedia.org/resource/Gyula_Illyés","Tolna County",,,"Budapest"
"http://dbpedia.org/resource/László_Németh","Baia Mare",,,"Budapest"
"http://dbpedia.org/resource/Bo_Yang","Kaifeng",,,"Taipei"
"http://dbpedia.org/resource/Bo_Yang","Kaifeng",,,"Taiwan"
"http://dbpedia.org/resource/Elliott_J._Clawson","Salt Lake City",,,"Vista, California"
"http://dbpedia.org/resource/Elliott_J._Clawson","Utah",,,"Vista, California"
"http://dbpedia.org/resource/Annemarie_Selinko","Vienna",,,"Copenhagen"
"http://dbpedia.org/resource/Annemarie_Selinko","Vienna",,,"Denmark"
"http://dbpedia.org/resource/Anni_Blomqvist","Russian Empire",,,"Finland"
"http://dbpedia.org/resource/Anni_Blomqvist","Vårdö",,,"Finland"
"http://dbpedia.org/resource/Manuel_Maria_Barbosa_du_Bocage","Setúbal",,,"Portugal"
"http://dbpedia.org/resource/Shaikhzada_Babich","Russian Empire",,,"USSR"
"http://dbpedia.org/resource/Shaikhzada_Babich","Ufa Governorate",,,"USSR"
"http://dbpedia.org/resource/Pavel_Annenkov","Russian Empire",,,"Dresden"
"http://dbpedia.org/resource/Manuel_Maria_Barbosa_du_Bocage","Setúbal",,,"Lisbon"
"http://dbpedia.org/resource/Atis_Kronvalds","Russian Empire",,,"Vecpiebalga"
"http://dbpedia.org/resource/Atis_Kronvalds","Bunka parish",,,"Vecpiebalga"
"http://dbpedia.org/resource/Bo_Yang","Kaifeng",,,"Xindian District"
"http://dbpedia.org/resource/Pavel_Annenkov","Russian Empire",,,"German Empire"
"http://dbpedia.org/resource/Anne_Whateley","Temple Grafton",,,"Kingdom of England"
"http://dbpedia.org/resource/Liang_Yusheng","Republic of China (1912–49)",,,"Sydney"
"http://dbpedia.org/resource/Liang_Yusheng","Guangxi",,,"Sydney"
"http://dbpedia.org/resource/Atis_Kronvalds","Russian Empire",,,"Russian Empire"
"http://dbpedia.org/resource/Atis_Kronvalds","Bunka parish",,,"Russian Empire"
"http://dbpedia.org/resource/Francišak_Bahuševič","Russian Empire",,,"Russian Empire"
"http://dbpedia.org/resource/Balbir_Singh_%22Rang%22","Uttar Pradesh",,,"Uttar Pradesh"
"http://dbpedia.org/resource/Bai_Juyi","Shanxi",,,"Luoyang"
"http://dbpedia.org/resource/Bai_Juyi","Xinzheng",,,"Luoyang"
"http://dbpedia.org/resource/Bai_Juyi","Taiyuan",,,"Luoyang"
"http://dbpedia.org/resource/Raffaello_Baldini","Santarcangelo di Romagna",,,"Milan"
"http://dbpedia.org/resource/Athos_Dimoulas","Athens",,,"Athens"
"http://dbpedia.org/resource/Baba_Punhan","Azerbaijan",,,"Azerbaijan"
"http://dbpedia.org/resource/Baba_Punhan","Kürdəxanı",,,"Azerbaijan"
"http://dbpedia.org/resource/Baba_Punhan","Baku",,,"Azerbaijan"
"http://dbpedia.org/resource/Mirza_Alakbar_Sabir","Azerbaijan",,,"Azerbaijan"
"http://dbpedia.org/resource/Gyula_Juhász_(poet)","Szeged",,,"Szeged"
"http://dbpedia.org/resource/Günter_Grass","Wrzeszcz",,,"Lübeck"
"http://dbpedia.org/resource/Bimal_Kar","Bengal",,,"West Bengal"
"http://dbpedia.org/resource/Laird_Doyle","Ashley, Illinois",,,"Glendale, California"
"http://dbpedia.org/resource/Anni_Blomqvist","Russian Empire",,,"Vårdö"
"http://dbpedia.org/resource/Anni_Blomqvist","Vårdö",,,"Vårdö"
"http://dbpedia.org/resource/Balijepalli_Lakshmikantam","Bapatla",,,"Sri Kalahasti"
"http://dbpedia.org/resource/Balijepalli_Lakshmikantam","Bapatla",,,"Srikalahasti"
"http://dbpedia.org/resource/Baldev_Mishra","Bangaon, Bihar",,,"Bangaon, Bihar"
"http://dbpedia.org/resource/Baba_Punhan","Azerbaijan",,,"Baku"
"http://dbpedia.org/resource/Baba_Punhan","Kürdəxanı",,,"Baku"
"http://dbpedia.org/resource/Baba_Punhan","Baku",,,"Baku"
"http://dbpedia.org/resource/Bo_Yang","Kaifeng",,,"Taipei County"
"http://dbpedia.org/resource/Mirza_Alakbar_Sabir","Azerbaijan",,,"Shamakhy"
"http://dbpedia.org/resource/Balijepalli_Lakshmikantam","Bapatla",,,"Chittoor district"
"http://dbpedia.org/resource/Shaikhzada_Babich","Russian Empire",,,"Bashkir Autonomous Soviet Socialist Republic"
"http://dbpedia.org/resource/Shaikhzada_Babich","Ufa Governorate",,,"Bashkir Autonomous Soviet Socialist Republic"
"http://dbpedia.org/resource/Mirza_Alakbar_Sabir","Azerbaijan",,,"Shamakhi"
"http://dbpedia.org/resource/Francišak_Bahuševič","Russian Empire",,,"Vilna Governorate"
"http://dbpedia.org/resource/Arthur_Bayldon","Yorkshire","English/Australian",,"Randwick, New South Wales"
"http://dbpedia.org/resource/Francišak_Bahuševič","Russian Empire",,,"Vilnius District Municipality"
"http://dbpedia.org/resource/Shaikhzada_Babich","Russian Empire",,,"Zilair"
"http://dbpedia.org/resource/Shaikhzada_Babich","Ufa Governorate",,,"Zilair"
"http://dbpedia.org/resource/Francišak_Bahuševič","Russian Empire",,,
"http://dbpedia.org/resource/Anne_Tardos","Cannes","USA",,
"http://dbpedia.org/resource/Annejet_van_der_Zijl","Leeuwarden","Dutch",,
"http://dbpedia.org/resource/Kathryn_Ptacek","Omaha, Nebraska","United States",,
"http://dbpedia.org/resource/Rhondi_A._Vilott_Salsitz","Phoenix, Arizona","American",,
"http://dbpedia.org/resource/T._J._Clark_(art_historian)","Bristol","British",,
"http://dbpedia.org/resource/Whitley_Strieber","San Antonio, Texas","American",,
"http://dbpedia.org/resource/David_Levithan","Millburn, New Jersey","American",,
"http://dbpedia.org/resource/Nick_Flynn","Scituate, Massachusetts","American",,
"http://dbpedia.org/resource/Pat_Barker","Yorkshire","British",,
"http://dbpedia.org/resource/Pat_Barker","Thornaby-on-Tees","British",,
"http://dbpedia.org/resource/Tom_Robbins","Blowing Rock, North Carolina","American",,
"http://dbpedia.org/resource/Arrigo_Levi","Modena","Italian",,
"http://dbpedia.org/resource/Tim_Cowlishaw","Dallas","American",,
"http://dbpedia.org/resource/Baba_Mohammad_Yahya_Khan","Sialkot","Pakistani/British",,
"http://dbpedia.org/resource/Jonathan_Tropper","Riverdale, New York","American",,
"http://dbpedia.org/resource/Jonathan_Tropper","Riverdale, Bronx","American",,
"http://dbpedia.org/resource/Barbara_Sibbald","Red Deer, Alberta","Canadian",,
"http://dbpedia.org/resource/Barbara_Wright_(translator)","West Sussex","English",,
"http://dbpedia.org/resource/Paola_Barbato","Milan","Italian",,
"http://dbpedia.org/resource/Bas_Böttcher","Bremen (state)","German",,
"http://dbpedia.org/resource/Christopher_Barzak","Warren, Ohio","American",,
"http://dbpedia.org/resource/Anne_de_La_Roche-Guilhem","Rouen",,"http://dbpedia.org/resource/France",
"http://dbpedia.org/resource/Annette_Curtis_Klause","Bristol",,"http://dbpedia.org/resource/United_States",
"http://dbpedia.org/resource/Annette_Lapointe","Saskatchewan",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Arnulf_Zitelmann","Oberhausen",,"http://dbpedia.org/resource/Germany",
"http://dbpedia.org/resource/Babaji_Nath","Sambalpur",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Babaji_Nath","Parmanpur",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Cherith_Baldry","Lancaster, Lancashire",,"http://dbpedia.org/resource/England",
"http://dbpedia.org/resource/Muriel_Barbery","Casablanca",,"http://dbpedia.org/resource/France",
"http://dbpedia.org/resource/Barbara_Robinson_(author)","Portsmouth",,"http://dbpedia.org/resource/United_States",
"http://dbpedia.org/resource/Jalal_Barzanji","Iraq",,,
"http://dbpedia.org/resource/Keorapetse_Kgositsile","Johannesburg",,,
"http://dbpedia.org/resource/Yukito_Ayatsuji","Kyoto",,,
"http://dbpedia.org/resource/Ron_Hansen_(novelist)","Omaha, Nebraska",,,
"http://dbpedia.org/resource/Anshuman_Tiwari","Uttar Pradesh",,,
"http://dbpedia.org/resource/Arthur_Braverman","The Bronx",,,
"http://dbpedia.org/resource/Atul_Chandra_Hazarika","Assam",,,
"http://dbpedia.org/resource/Kiki_Dimoula","Athens",,,
"http://dbpedia.org/resource/Anne_Szumigalski","London, England",,,
"http://dbpedia.org/resource/Marc_Brown_(author)","Erie, Pennsylvania",,,
"http://dbpedia.org/resource/Arthur_Braverman","Bronx",,,
"http://dbpedia.org/resource/Lars_Muhl","Aarhus",,,
"http://dbpedia.org/resource/Bas_Heijne","Nijmegen",,,
"http://dbpedia.org/resource/Toni_Weisskopf","Waltham, Massachusetts",,,
"http://dbpedia.org/resource/Christopher_Awdry","Devizes",,,
"http://dbpedia.org/resource/Henry_M._Eichner","Cleveland",,,
"http://dbpedia.org/resource/Attoor_Ravi_Varma","Thrissur",,,
"http://dbpedia.org/resource/Atul_Chandra_Hazarika","Gauhati",,,
"http://dbpedia.org/resource/Axel_Schock","Neckarbischofsheim",,,
"http://dbpedia.org/resource/Jalal_Barzanji","Erbil",,,
"http://dbpedia.org/resource/Attila_György","Miercurea Ciuc",,,
"http://dbpedia.org/resource/John_Rivas","Aibonito, Puerto Rico",,,
"http://dbpedia.org/resource/Will_James_(artist)","Saint-Nazaire-d'Acton, Quebec","American",,"Hollywood"
"http://dbpedia.org/resource/Will_James_(artist)","Saint-Nazaire-d'Acton, Quebec","American",,"Los Angeles"
"http://dbpedia.org/resource/Will_James_(artist)","Saint-Nazaire-d'Acton, Quebec","American",,"California"
"http://dbpedia.org/resource/Attoor_Krishna_Pisharody","Wadakkancherry","Indian",,"Thrissur"
"http://dbpedia.org/resource/Italo_Calvino","Santiago de las Vegas","Italian",,"Siena"
"http://dbpedia.org/resource/Helmut_Baierl","Rumburk",,"http://dbpedia.org/resource/Germany","Berlin"
"http://dbpedia.org/resource/Anni_Blomqvist","Grand Duchy of Finland",,,"Åland Islands"
"http://dbpedia.org/resource/Wilbert_Awdry","Ampfield",,,"Stroud"
"http://dbpedia.org/resource/Wilbert_Awdry","Romsey",,,"Stroud"
"http://dbpedia.org/resource/William_Wordsworth","Cumberland",,,"Rydal Mount"
"http://dbpedia.org/resource/William_Wordsworth","Cockermouth",,,"Rydal Mount"
"http://dbpedia.org/resource/Liang_Yusheng","Mengshan County",,,"Australia"
"http://dbpedia.org/resource/Barun_Sengupta","Barisal",,,"India"
"http://dbpedia.org/resource/Auberon_Waugh","Dulverton",,,"United Kingdom"
"http://dbpedia.org/resource/Gyula_Illyés","Sárszentlőrinc",,,"Budapest"
"http://dbpedia.org/resource/László_Németh","Nagybánya",,,"Budapest"
"http://dbpedia.org/resource/Bo_Yang","Republic of China (1912-49)",,,"Taipei"
"http://dbpedia.org/resource/Bo_Yang","Republic of China (1912-49)",,,"Taiwan"
"http://dbpedia.org/resource/Anni_Blomqvist","Grand Duchy of Finland",,,"Finland"
"http://dbpedia.org/resource/Sigrid_Undset","Kalundborg",,,"Norway"
"http://dbpedia.org/resource/Bo_Yang","Republic of China (1912-49)",,,"Xindian District"
"http://dbpedia.org/resource/Liang_Yusheng","Mengshan County",,,"Sydney"
"http://dbpedia.org/resource/Henry_Vaughan","Brecknockshire",,,"Wales"
"http://dbpedia.org/resource/Henry_Vaughan","Llansantffraed",,,"Wales"
"http://dbpedia.org/resource/Francišak_Bahuševič","Vilna Governorate",,,"Russian Empire"
"http://dbpedia.org/resource/Francišak_Bahuševič","Vilnius District Municipality",,,"Russian Empire"
"http://dbpedia.org/resource/Mirza_Alakbar_Sabir","Shamakhy",,,"Azerbaijan"
"http://dbpedia.org/resource/Mirza_Alakbar_Sabir","Shamakhi",,,"Azerbaijan"
"http://dbpedia.org/resource/Per_Daniel_Amadeus_Atterbom","Boxholm Municipality",,,"Uppsala"
"http://dbpedia.org/resource/Günter_Grass","Free City of Danzig",,,"Lübeck"
"http://dbpedia.org/resource/Sigrid_Undset","Kalundborg",,,"Lillehammer"
"http://dbpedia.org/resource/Barun_Sengupta","Barisal",,,"Kolkata"
"http://dbpedia.org/resource/Barun_Sengupta","Barisal",,,"West Bengal"
